MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,price_per_ft_category,lat_lon
21811149,775000.0,85718,-110.915024,32.285808,1.36,8679,2001,4,5,4636.0,4.0,3,193.0,0,1,0,1,167.16997411561692,193750.0,1.25,0,32.285808-110.915024
21714933,590000.0,85748,-110.739167,32.212772,3.3,4909,1994,4,3,3985.0,2.0,1,0.0,0,1,0,1,148.0552070263488,147500.0,0.75,0,32.212772-110.739167
21702753,660000.0,85750,-110.841911,32.316415,0.14,5027,1993,3,3,2526.0,2.0,1,325.0,0,1,0,1,261.2826603325416,220000.0,1.0,1,32.316415-110.841911
21800167,1400000.0,85718,-110.889886,32.328108,1.2,11063,2001,4,5,5077.0,3.0,2,258.0,0,1,0,1,275.7533976757928,350000.0,1.25,1,32.328108-110.889886
21128550,600000.0,85718,-110.919346,32.283468,1.26,7166,2000,4,4,2929.0,3.0,1,45.0,0,1,0,1,204.84807101399795,150000.0,1.0,0,32.283468-110.919346
21608010,700000.0,85719,-110.939742,32.228872,0.3,6123,1937,3,3,2999.0,0.0,2,0.0,0,1,0,1,233.4111370456819,233333.3333333333,1.0,1,32.228872-110.939742
21818075,740000.0,85718,-110.905564,32.318292,0.56,6220,1997,4,3,3154.0,3.0,1,135.0,1,0,1,0,234.6227013316424,185000.0,0.75,1,32.318292-110.905564
21508719,875000.0,85718,-110.949268,32.352607,6.39,7528,1976,4,4,4847.0,3.0,3,0.0,1,0,0,1,180.5240354858676,218750.0,1.0,0,32.352607-110.949268
21500702,1460000.0,85718,-110.911074,32.33693,0.96,9673,2005,4,4,5876.0,3.0,3,57.0,1,0,0,1,248.46834581347852,365000.0,1.0,1,32.33693-110.911074
21615132,610000.0,85749,-110.727023,32.269708,6.63,9247,2006,5,5,5270.0,3.0,5,0.0,1,0,0,1,115.74952561669828,122000.0,1.0,0,32.269708-110.727023
21832887,575359.5,85641,-110.687945,32.081978,1.07,625,2019,5,36,3720.0,3.0,1,0.0,0,1,1,0,154.6665322580645,115071.9,7.2,0,32.081978-110.687945
21703867,754500.0,85750,-110.862163,32.315793,0.9,9046,1991,4,3,4073.0,3.0,3,43.0,0,1,0,1,185.24429167689664,188625.0,0.75,0,32.315793-110.862163
21619662,600000.0,85737,-110.946808,32.416179,0.92,6722,1997,4,3,2979.0,3.0,1,75.0,0,1,0,1,201.4098690835851,150000.0,0.75,0,32.416179-110.946808
21730543,560000.0,85718,-110.935611,32.335645,1.79,9017,2009,3,3,3565.0,3.0,4,15.0,1,0,0,1,157.0827489481066,186666.66666666663,1.0,0,32.335645-110.935611
21419132,1050000.0,85718,-110.915515,32.288808,1.9,7574,1998,4,4,3389.0,3.0,5,194.0,0,1,0,1,309.8259073473001,262500.0,1.0,1,32.288808-110.915515
21521402,810000.0,85715,-110.846786,32.26296,0.37,5962,1983,4,4,3758.0,3.0,4,48.0,0,1,0,1,215.5401809473124,202500.0,1.0,1,32.26296-110.846786
21711803,625000.0,85749,-110.698687,32.24893,4.04,7060,1980,5,5,4163.0,3.0,2,20.0,0,1,0,1,150.13211626231083,125000.0,1.0,0,32.24893-110.698687
21814474,727500.0,85750,-110.872095,32.296916,0.61,7765,2003,5,4,4086.0,3.0,2,25.0,0,1,0,1,178.04698972099854,145500.0,0.8,0,32.296916-110.872095
21722007,920000.0,85737,-110.963003,32.40871,1.04,10237,2014,4,3,3563.0,3.0,2,0.0,1,0,1,0,258.2093741229301,230000.0,0.75,1,32.40871-110.963003
21311677,675000.0,85749,-110.734132,32.271938,4.0,4817,1994,4,4,4371.0,3.0,3,0.0,0,1,0,1,154.42690459849004,168750.0,1.0,0,32.271938-110.734132
21800055,1090000.0,85749,-110.717421,32.267699,3.3,8560,2007,4,4,4136.0,3.0,3,55.0,0,1,1,0,263.53965183752416,272500.0,1.0,1,32.267699-110.717421
21728648,760000.0,85755,-110.949322,32.451794,0.9,7979,1999,3,3,3189.0,3.0,1,137.0,1,0,0,1,238.3192223267482,253333.3333333333,1.0,1,32.451794-110.949322
21817104,667500.0,85737,-110.982607,32.387639,0.67,4548,1973,4,4,3137.0,2.0,2,8.0,1,0,0,1,212.78291361173092,166875.0,1.0,1,32.387639-110.982607
21603683,505000.0,85718,-110.917049,32.280192,6.07,4521,1979,4,4,3418.0,2.0,1,0.0,0,1,0,1,147.74722059684026,126250.0,1.0,0,32.280192-110.917049
21801801,511000.0,85715,-110.848255,32.259532,0.45,5918,1980,3,3,2905.0,2.0,1,48.0,0,1,0,1,175.90361445783134,170333.33333333334,1.0,0,32.259532-110.848255
21307920,785000.0,85755,-110.978818,32.43454,0.51,6941,2003,5,5,4038.0,3.0,1,25.0,0,1,0,1,194.40316988608225,157000.0,1.0,0,32.43454-110.978818
21406051,1000000.0,85750,-110.834239,32.323939,0.83,8846,1995,5,6,5800.0,4.0,2,50.0,1,0,0,1,172.41379310344828,200000.0,1.2,0,32.323939-110.834239
21524985,550000.0,85748,-110.724116,32.231369,4.85,4313,1979,4,6,3931.0,0.0,1,0.0,1,0,0,1,139.91350801322818,137500.0,1.5,0,32.231369-110.724116
21630535,885000.0,85750,-110.836231,32.318266,0.53,10543,1991,4,4,3814.0,3.0,2,135.0,0,1,0,1,232.0398531725223,221250.0,1.0,1,32.318266-110.836231
21606130,548917.0,85737,-111.005766,32.441713,8.03,9051,1981,3,3,2529.0,3.0,0,42.0,0,1,0,1,217.04903123764333,182972.3333333333,1.0,1,32.441713-111.005766
21509007,690000.0,85739,-110.867066,32.508066,4.2,5249,2008,4,5,3434.0,6.0,2,0.0,0,1,0,1,200.9318578916715,172500.0,1.25,0,32.508066-110.867066
21915229,550000.0,85739,-110.913672,32.48454,1.5,4757,2006,2,3,3102.0,1.0,2,0.0,1,0,0,1,177.3049645390071,275000.0,1.5,0,32.48454-110.913672
21710903,500000.0,85745,-111.051359,32.264871,1.11,6170,2005,4,4,3770.0,3.0,2,80.0,0,1,1,0,132.6259946949602,125000.0,1.0,0,32.264871-111.051359
21514457,517000.0,85716,-110.920729,32.219192,0.91,2893,1953,4,3,3860.0,0.0,2,0.0,0,1,0,1,133.9378238341969,129250.0,0.75,0,32.219192-110.920729
21803903,1500000.0,85701,-110.971896,32.212947,0.38,3296,1900,4,4,4572.0,0.0,2,0.0,1,0,0,1,328.0839895013123,375000.0,1.0,1,32.212947-110.971896
21807915,535000.0,85739,-110.857076,32.530875,1.39,3874,2005,3,3,2580.0,3.0,1,199.0,0,1,0,1,207.3643410852713,178333.33333333334,1.0,0,32.530875-110.857076
21417723,555670.0,85750,-110.83803,32.278218,0.25,261,2014,4,4,3730.0,3.0,0,89.0,0,1,0,1,148.97319034852546,138917.5,1.0,0,32.278218-110.83803
21607241,875000.0,85715,-110.851959,32.256276,0.66,7348,1960,3,3,3544.0,2.0,3,48.0,1,0,0,1,246.8961625282167,291666.6666666667,1.0,1,32.256276-110.851959
21805708,685000.0,85755,-110.983159,32.452015,0.39,1288,2017,4,3,3132.0,3.0,0,135.0,0,1,0,1,218.71008939974456,171250.0,0.75,1,32.452015-110.983159
21529022,525000.0,85750,-110.853595,32.303503,0.24,3819,1989,3,2,2672.0,2.0,1,130.0,0,1,0,1,196.4820359281437,175000.0,0.6666666666666666,0,32.303503-110.853595
21404512,1370000.0,85718,-110.942869,32.338693,1.02,4392,2013,5,4,4844.0,3.0,3,153.0,1,0,0,1,282.82411230388107,274000.0,0.8,1,32.338693-110.942869
21727734,900000.0,85750,-110.8453,32.325722,0.42,8845,2000,4,4,3527.0,3.0,2,141.66,1,0,1,0,255.17436915225403,225000.0,1.0,1,32.325722-110.8453
21228793,675000.0,85658,-111.062086,32.437033,1.4,11699,2008,3,3,3325.0,3.0,2,144.0,1,0,0,1,203.00751879699249,225000.0,1.0,0,32.437033-111.062086
21820210,729000.0,85743,-111.099191,32.310066,3.34,7819,2001,4,5,3820.0,4.0,1,0.0,0,1,1,0,190.83769633507853,182250.0,1.25,0,32.310066-111.099191
4112872,639000.0,85614,-110.970668,31.835175,1.53,5301,2001,3,3,3993.0,3.0,1,62.5,0,1,1,0,160.03005259203607,213000.0,1.0,0,31.835175-110.970668
21613362,689000.0,85745,-111.075343,32.241345,1.7,7217,2005,4,3,3171.0,5.0,2,97.0,0,1,0,1,217.281614632608,172250.0,0.75,1,32.241345-111.075343
21520727,597450.0,85658,-111.087844,32.46396,0.44,7883,2006,3,4,4030.0,3.0,1,113.0,0,1,0,1,148.25062034739454,199150.0,1.3333333333333333,0,32.46396-111.087844
21124461,807000.0,85718,-110.916534,32.298518,1.54,5109,1983,3,3,3555.0,2.0,2,194.0,1,0,0,1,227.0042194092827,269000.0,1.0,1,32.298518-110.916534
21904333,580000.0,85743,-111.09808,32.301941,4.33,2055,2018,4,3,2716.0,4.0,1,0.0,0,1,1,0,213.54933726067748,145000.0,0.75,1,32.301941-111.09808
21403810,560000.0,85739,-110.861093,32.534377,0.2,3785,2003,3,4,2670.0,3.0,1,198.0,0,1,0,1,209.7378277153558,186666.66666666663,1.3333333333333333,0,32.534377-110.861093
21818002,749500.0,85614,-110.966984,31.842048,2.37,6522,2006,4,5,3739.0,2.0,1,83.0,0,1,0,1,200.45466702326823,187375.0,1.25,0,31.842048-110.966984
21813601,565000.0,85718,-110.954196,32.302157,1.14,4340,1969,4,3,2848.0,2.0,1,8.34,0,1,0,1,198.38483146067412,141250.0,0.75,0,32.302157-110.954196
21718906,640000.0,85704,-110.970673,32.303114,1.15,5257,1964,4,3,3884.0,2.0,2,0.0,0,1,0,1,164.77857878475797,160000.0,0.75,0,32.303114-110.970673
21130560,530000.0,85745,-111.041295,32.218024,0.42,5193,1997,3,4,3072.0,3.0,2,41.0,0,1,0,1,172.52604166666666,176666.66666666666,1.3333333333333333,0,32.218024-111.041295
21502468,675000.0,85712,-110.886268,32.264726,0.4,6961,2001,4,4,3925.0,3.0,3,183.0,1,0,0,1,171.97452229299364,168750.0,1.0,0,32.264726-110.886268
21606060,923000.0,85750,-110.871711,32.326181,0.84,9556,1988,4,6,5513.0,3.0,3,25.0,1,0,0,1,167.42245601306004,230750.0,1.5,0,32.326181-110.871711
21813206,570000.0,85750,-110.825284,32.316573,1.0,5531,2016,3,3,2369.0,2.0,3,0.0,1,0,1,0,240.6078514140988,190000.0,1.0,1,32.316573-110.825284
21502236,694000.0,85750,-110.863983,32.283371,0.89,5823,1988,4,4,4057.0,3.0,2,0.0,1,0,0,1,171.0623613507518,173500.0,1.0,0,32.283371-110.863983
21307505,705000.0,85658,-111.088206,32.459674,0.77,8549,2005,3,4,3811.0,3.0,2,76.0,0,1,0,1,184.99081605877723,235000.0,1.3333333333333333,0,32.459674-111.088206
21914595,545000.0,85742,-111.01751,32.406577,0.21,6094,2017,4,3,3045.0,3.0,0,0.0,0,1,1,0,178.98193760262726,136250.0,0.75,0,32.406577-111.01751
21903233,935000.0,85749,-110.760058,32.301699,3.78,11278,2005,4,4,4078.0,3.0,2,132.0,1,0,1,0,229.27905836194213,233750.0,1.0,1,32.301699-110.760058
21429058,667500.0,85755,-110.951464,32.453553,1.15,7320,1998,4,3,3165.0,3.0,1,67.0,0,1,0,1,210.9004739336493,166875.0,0.75,0,32.453553-110.951464
21515393,675000.0,85718,-110.922819,32.296885,1.08,6513,2002,4,3,3411.0,3.0,3,146.0,0,1,0,1,197.88918205804748,168750.0,0.75,0,32.296885-110.922819
21917643,630000.0,85750,-110.866212,32.327803,0.85,5355,1999,4,3,2903.0,3.0,1,55.0,0,1,1,0,217.01687909059592,157500.0,0.75,1,32.327803-110.866212
21826697,667000.0,85749,-110.756841,32.30355,3.45,8584,1995,4,3,3670.0,3.0,4,0.0,1,0,1,0,181.74386920980928,166750.0,0.75,0,32.30355-110.756841
21309918,625000.0,85730,-110.753377,32.190163,8.0,6291,1965,3,5,4140.0,6.0,2,0.0,0,1,0,1,150.96618357487924,208333.3333333333,1.6666666666666667,0,32.190163-110.753377
21424127,549750.0,85719,-110.954361,32.260253,0.23,3581,2008,3,3,2297.0,2.0,0,0.0,0,1,0,1,239.33391380060948,183250.0,1.0,1,32.260253-110.954361
21901358,790000.0,85739,-110.851166,32.553876,0.28,7727,2017,3,3,3032.0,4.0,1,180.0,0,1,1,0,260.55408970976254,263333.3333333333,1.0,1,32.553876-110.851166
21724148,800000.0,85750,-110.867501,32.318443,1.08,9449,1990,4,4,4085.0,3.0,2,43.0,0,1,0,1,195.8384332925337,200000.0,1.0,0,32.318443-110.867501
21710817,1200000.0,85737,-110.962442,32.406059,1.5,14236,2008,6,7,8322.0,7.0,1,0.0,1,0,0,1,144.19610670511895,200000.0,1.1666666666666667,0,32.406059-110.962442
21909867,610000.0,85718,-110.954134,32.322076,0.96,5498,2009,4,3,2539.0,2.0,2,5.0,0,1,0,1,240.252067743206,152500.0,0.75,1,32.322076-110.954134
21709470,920000.0,85750,-110.858539,32.321176,0.76,12869,1999,7,5,6192.0,3.0,1,516.0,0,1,0,1,148.57881136950903,131428.57142857142,0.7142857142857143,0,32.321176-110.858539
21508619,640000.0,85658,-111.086668,32.459843,0.76,8854,2007,3,4,3811.0,3.0,1,83.0,0,1,0,1,167.9349252164786,213333.3333333333,1.3333333333333333,0,32.459843-111.086668
21600088,655000.0,85739,-110.925584,32.462017,1.0,6411,2006,4,3,3533.0,3.0,2,0.0,0,1,0,1,185.39484857061987,163750.0,0.75,0,32.462017-110.925584
21214693,1288000.0,85658,-111.047365,32.482415,1.44,17126,2007,4,5,5560.0,4.0,5,148.0,1,0,0,1,231.6546762589928,322000.0,1.25,1,32.482415-111.047365
21801630,615000.0,85755,-110.9801,32.457031,0.43,7408,2005,4,4,3991.0,3.0,1,220.0,0,1,1,0,154.09671761463292,153750.0,1.0,0,32.457031-110.9801
21805997,767500.0,85718,-110.908832,32.329228,0.71,4992,1965,4,3,2617.0,2.0,1,0.0,0,1,0,1,293.2747420710738,191875.0,0.75,1,32.329228-110.908832
21433103,580000.0,85748,-110.739063,32.233342,3.31,4312,1998,3,4,3370.0,3.0,1,0.0,0,1,0,1,172.10682492581603,193333.3333333333,1.3333333333333333,0,32.233342-110.739063
21509465,649000.0,85737,-110.993183,32.397709,2.71,7431,2000,4,4,3378.0,3.0,1,45.0,0,1,0,1,192.1255180580225,162250.0,1.0,0,32.397709-110.993183
21906714,915000.0,85749,-110.734687,32.257852,0.87,1151,2019,4,4,4080.0,3.0,1,125.0,1,0,0,1,224.26470588235293,228750.0,1.0,1,32.257852-110.734687
21603489,528500.0,85737,-110.958601,32.41499,1.61,5324,1987,4,4,3007.0,2.0,2,0.0,0,1,0,1,175.75656800798137,132125.0,1.0,0,32.41499-110.958601
21714455,1425000.0,85718,-110.930739,32.327363,1.3,11644,2006,4,5,4445.0,7.0,2,0.0,1,0,0,1,320.58492688413946,356250.0,1.25,1,32.327363-110.930739
21408054,1050000.0,85750,-110.83891,32.324833,0.39,10246,1993,4,5,5082.0,3.0,2,122.0,0,1,0,1,206.61157024793388,262500.0,1.25,0,32.324833-110.83891
21114868,540000.0,85737,-110.946796,32.416173,0.9,6013,1997,4,3,2991.0,3.0,1,40.0,0,1,0,1,180.54162487462384,135000.0,0.75,0,32.416173-110.946796
21508553,759000.0,85718,-110.928302,32.333205,1.2,6001,1995,5,5,3869.0,2.0,4,0.0,0,1,0,1,196.17472215042648,151800.0,1.0,0,32.333205-110.928302
21426216,640000.0,85750,-110.82228,32.282663,0.84,5882,2004,4,3,3013.0,3.0,1,125.0,0,1,0,1,212.41287753070029,160000.0,0.75,1,32.282663-110.82228
21305580,850000.0,85750,-110.867433,32.322462,0.54,6233,1998,5,3,3742.0,3.0,3,40.0,1,0,0,1,227.15125601282736,170000.0,0.6,1,32.322462-110.867433
21528382,545300.0,85701,-110.96504,32.213738,0.28,4066,1905,5,3,2871.0,0.0,1,0.0,0,1,0,1,189.9338209683037,109060.0,0.6,0,32.213738-110.96504
21532559,598611.0,85743,-111.094945,32.30818,3.54,6387,1996,5,5,4099.0,5.0,1,0.0,0,1,0,1,146.03830202488413,119722.2,1.0,0,32.30818-111.094945
21707861,535000.0,85718,-110.907931,32.326803,0.7,4560,1971,3,2,2714.0,1.0,2,75.0,1,0,0,1,197.12601326455416,178333.33333333334,0.6666666666666666,0,32.326803-110.907931
21315979,560000.0,85749,-110.720212,32.24456,3.31,7848,2007,4,3,3805.0,4.0,2,0.0,0,1,0,1,147.17477003942182,140000.0,0.75,0,32.24456-110.720212
21514000,580000.0,85755,-110.984454,32.433078,0.52,1893,2014,3,3,3039.0,3.0,0,10.0,0,1,0,1,190.8522540309312,193333.3333333333,1.0,0,32.433078-110.984454
21913362,567000.0,85750,-110.864359,32.306765,1.56,3825,1980,4,3,2354.0,2.0,2,44.0,0,1,0,1,240.8666100254885,141750.0,0.75,1,32.306765-110.864359
21328030,745000.0,85718,-110.940366,32.317897,0.95,5216,1981,4,4,3936.0,4.0,2,16.0,0,1,0,1,189.27845528455285,186250.0,1.0,0,32.317897-110.940366
21518159,1000000.0,85718,-110.88825,32.326817,1.23,9491,1993,5,4,6167.0,3.0,2,179.0,1,0,0,1,162.15339711366954,200000.0,0.8,0,32.326817-110.88825
21805484,675000.0,85750,-110.843814,32.324205,0.22,6231,1996,4,3,2903.0,2.0,1,142.0,1,0,0,1,232.5180847399242,168750.0,0.75,1,32.324205-110.843814
21306428,610174.0,85718,-110.898045,32.322094,0.51,5636,2001,4,3,3052.0,3.0,1,80.0,0,1,0,1,199.9259501965924,152543.5,0.75,0,32.322094-110.898045
21300652,762393.0,85750,-110.832873,32.315192,0.89,862,2012,4,4,3811.0,3.0,1,55.0,0,1,0,1,200.0506428758856,190598.25,1.0,0,32.315192-110.832873
21225502,775000.0,85718,-110.879253,32.324773,1.0,5995,1969,3,4,3493.0,2.0,1,149.0,1,0,0,1,221.8723160606928,258333.3333333333,1.3333333333333333,1,32.324773-110.879253
21503236,650000.0,85750,-110.814066,32.273197,4.77,4727,1956,5,5,3862.0,2.0,2,0.0,0,1,0,1,168.306576903159,130000.0,1.0,0,32.273197-110.814066
21605410,1300000.0,85749,-110.765143,32.27051,6.21,8927,2002,5,5,5660.0,6.0,2,0.0,0,1,0,1,229.68197879858656,260000.0,1.0,1,32.27051-110.765143
21905252,965000.0,85750,-110.861296,32.326569,0.54,11525,2011,5,5,4880.0,3.0,3,43.0,0,1,1,0,197.74590163934425,193000.0,1.0,0,32.326569-110.861296
21706226,560000.0,85745,-111.047938,32.211754,0.62,6443,2001,4,4,3155.0,3.0,2,47.0,0,1,1,0,177.49603803486528,140000.0,1.0,0,32.211754-111.047938
21615031,815000.0,85715,-110.861114,32.263026,0.57,8221,2013,4,4,3441.0,3.0,2,48.0,1,0,0,1,236.84975297878523,203750.0,1.0,1,32.263026-110.861114
21917233,865000.0,85658,-111.099866,32.462819,0.35,1400,2018,3,4,3016.0,3.0,1,0.0,0,1,0,1,286.80371352785147,288333.3333333333,1.3333333333333333,1,32.462819-111.099866
21210677,650000.0,85745,-111.06968,32.256219,4.15,7116,2002,3,4,3895.0,0.0,2,0.0,0,1,0,1,166.8806161745828,216666.66666666663,1.3333333333333333,0,32.256219-111.06968
21824236,1125000.0,85718,-110.943514,32.340117,1.23,12340,2001,4,4,4235.0,3.0,2,157.33,1,0,1,0,265.6434474616293,281250.0,1.0,1,32.340117-110.943514
21522294,590000.0,85623,-110.927553,32.583858,0.22,2903,2012,3,4,2635.0,3.0,0,157.0,0,1,0,1,223.9089184060721,196666.66666666663,1.3333333333333333,1,32.583858-110.927553
21800349,1200000.0,85755,-111.011401,32.468677,2.0,2702,2018,4,4,4158.0,3.0,1,212.0,1,0,1,0,288.6002886002886,300000.0,1.0,1,32.468677-111.011401
21907940,810000.0,85718,-110.878945,32.296532,1.54,7380,1978,3,3,4024.0,6.0,3,6.0,1,0,1,0,201.2922465208748,270000.0,1.0,0,32.296532-110.878945
21417393,685000.0,85750,-110.861452,32.276881,0.61,7914,2006,4,4,3651.0,3.0,2,100.0,0,1,0,1,187.61983018351137,171250.0,1.0,0,32.276881-110.861452
21211741,2500000.0,85750,-110.861002,32.331603,1.07,21646,2011,6,8,8921.0,4.0,5,220.0,1,0,0,1,280.237641520009,416666.6666666667,1.3333333333333333,1,32.331603-110.861002
3056206,580000.0,85614,-110.975396,31.830974,6.52,5902,2004,4,3,3514.0,3.0,2,33.33,0,1,1,0,165.05406943653955,145000.0,0.75,0,31.830974-110.975396
21815941,550000.0,85718,-110.889361,32.278672,0.67,5491,1976,4,4,4139.0,2.0,2,3.0,0,1,1,0,132.88233872916163,137500.0,1.0,0,32.278672-110.889361
4110917,750000.0,85621,-110.906907,31.375394,8.0,4243,1990,4,3,5514.0,2.0,1,0.0,0,1,0,1,136.01741022850925,187500.0,0.75,0,31.375394-110.906907
21626143,510000.0,85704,-110.991301,32.332834,0.85,2259,2016,3,3,3181.0,3.0,1,0.0,0,1,0,1,160.3269412134549,170000.0,1.0,0,32.332834-110.991301
21200948,680000.0,85739,-110.860828,32.545974,0.3,4008,2006,3,4,3461.0,3.0,1,132.0,0,1,0,1,196.47500722334584,226666.66666666663,1.3333333333333333,0,32.545974-110.860828
21601798,900000.0,85718,-110.955649,32.350903,5.1,16643,1966,5,5,7571.0,3.0,3,0.0,1,0,0,1,118.87465328226126,180000.0,1.0,0,32.350903-110.955649
21506286,850000.0,85750,-110.860943,32.27682,0.6,6908,2003,4,3,3826.0,3.0,2,100.0,1,0,0,1,222.16414009409303,212500.0,0.75,1,32.27682-110.860943
