MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,price_per_ft_category,lat_lon
21723160,900000.0,85750,-110.833364,32.316558,1.26,9555,2007,4,4,4547.0,4.0,2,17.0,0,1,1,0,197.93270288102045,225000.0,1.0,0,32.316558-110.833364
21802464,550000.0,85750,-110.85074,32.305911,0.22,4153,1986,3,2,2468.0,2.0,1,154.0,0,1,1,0,222.8525121555916,183333.3333333333,0.6666666666666666,1,32.305911-110.85074
21420163,425000.0,85605,-109.454637,32.283327,68.7,4507,2007,3,4,3640.0,3.0,1,0.0,0,1,0,1,116.75824175824177,141666.66666666666,1.3333333333333333,0,32.283327-109.454637
21202108,1900000.0,85750,-110.858992,32.332548,1.3,11690,2006,4,5,5843.0,3.0,4,191.0,0,1,0,1,325.17542358377545,475000.0,1.25,1,32.332548-110.858992
21825020,650000.0,85743,-111.093802,32.325586,3.3,7102,2004,3,3,3038.0,4.0,3,0.0,0,1,0,1,213.95655036208032,216666.66666666663,1.0,1,32.325586-111.093802
21800090,840000.0,85748,-110.745788,32.228439,3.72,6867,1998,5,4,3541.0,3.0,3,71.0,0,1,0,1,237.22112397627788,168000.0,0.8,1,32.228439-110.745788
21524879,560000.0,85745,-111.042673,32.217593,0.58,5137,1999,3,4,3204.0,2.0,1,40.0,1,0,0,1,174.78152309612983,186666.66666666663,1.3333333333333333,0,32.217593-111.042673
21222333,900000.0,85718,-110.861366,32.325063,0.3,6334,2002,5,3,4402.0,3.0,4,56.0,0,1,0,1,204.4525215810995,180000.0,0.6,0,32.325063-110.861366
21130169,630000.0,85737,-110.977572,32.387752,1.0,6184,2005,4,3,3348.0,3.0,2,0.0,0,1,0,1,188.1720430107527,157500.0,0.75,0,32.387752-110.977572
21612108,530000.0,85749,-110.764219,32.27409,1.68,4888,1999,4,3,3085.0,3.0,2,62.0,0,1,0,1,171.79902755267423,132500.0,0.75,0,32.27409-110.764219
21333032,652498.0,85730,-110.740492,32.170732,3.6,2233,2014,4,3,2925.0,4.0,1,60.0,0,1,0,1,223.0762393162393,163124.5,0.75,1,32.170732-110.740492
21620817,570000.0,85716,-110.911864,32.223126,0.23,5035,2005,4,5,3279.0,3.0,1,0.0,0,1,0,1,173.8334858188472,142500.0,1.25,0,32.223126-110.911864
21332891,675000.0,85750,-110.851361,32.311857,1.0,4658,1985,3,4,3933.0,2.0,3,37.0,1,0,0,1,171.62471395881008,225000.0,1.3333333333333333,0,32.311857-110.851361
21630159,550000.0,85716,-110.92561,32.228448,0.93,3856,1937,3,3,3351.0,2.0,2,0.0,0,1,0,1,164.13011041480155,183333.3333333333,1.0,0,32.228448-110.92561
21210173,650000.0,85704,-110.961541,32.366205,0.91,5979,1988,4,5,3940.0,3.0,2,0.0,1,0,0,1,164.9746192893401,162500.0,1.25,0,32.366205-110.961541
21214845,590000.0,85719,-110.940056,32.233581,0.17,6512,2005,5,4,2757.0,3.0,2,0.0,1,0,0,1,214.0007254261879,118000.0,0.8,1,32.233581-110.940056
21728731,1300000.0,85749,-110.732027,32.28869,12.0,9858,1987,5,4,5500.0,2.0,5,0.0,0,1,0,1,236.3636363636364,260000.0,0.8,1,32.28869-110.732027
21429590,759000.0,85658,-111.055072,32.417571,0.18,1292,2014,3,3,3011.0,3.0,1,51.0,0,1,0,1,252.0757223513783,253000.0,1.0,1,32.417571-111.055072
21328281,564500.0,85745,-110.985715,32.218144,0.16,487,2013,3,3,2758.0,2.0,0,99.0,0,1,0,1,204.67730239303845,188166.66666666663,1.0,0,32.218144-110.985715
21408578,525000.0,85619,-110.753947,32.444615,0.39,7185,2006,3,3,2020.0,2.0,1,25.0,0,1,0,1,259.9009900990099,175000.0,1.0,1,32.444615-110.753947
21231265,580000.0,85750,-110.833902,32.310665,1.14,4242,1983,4,3,2822.0,2.0,1,0.0,0,1,0,1,205.52799433026223,145000.0,0.75,0,32.310665-110.833902
21321435,799000.0,85619,-110.754909,32.447069,0.37,7359,2005,4,3,2220.0,0.0,1,300.0,0,1,0,1,359.9099099099099,199750.0,0.75,1,32.447069-110.754909
21811395,837500.0,85750,-110.865583,32.32184,0.74,8057,1994,5,5,4144.0,3.0,3,51.0,1,0,1,0,202.09942084942085,167500.0,1.0,0,32.32184-110.865583
21307099,620000.0,85745,-111.0647,32.24177,2.63,3763,2013,3,3,2976.0,3.0,1,88.0,0,1,0,1,208.33333333333331,206666.66666666663,1.0,0,32.24177-111.0647
3046317,535000.0,85614,-110.986426,31.806614,4.27,3826,2006,2,3,3514.0,3.0,1,0.0,0,1,0,1,152.24815025611838,267500.0,1.5,0,31.806614-110.986426
21427096,535000.0,85748,-110.749905,32.234904,3.3,3789,1987,4,3,3408.0,2.0,2,38.0,0,1,0,1,156.98356807511738,133750.0,0.75,0,32.234904-110.749905
21530592,630000.0,85718,-110.910917,32.315607,0.16,5684,2004,3,3,2462.0,2.0,1,159.0,0,1,0,1,255.889520714866,210000.0,1.0,1,32.315607-110.910917
21807695,720000.0,85718,-110.93312,32.337229,1.22,7007,1987,3,4,3679.0,6.0,1,100.0,1,0,1,0,195.70535471595545,240000.0,1.3333333333333333,0,32.337229-110.93312
21800272,500000.0,85750,-110.867936,32.280578,0.96,3157,1987,3,2,2072.0,2.0,1,31.0,0,1,0,1,241.3127413127413,166666.66666666666,0.6666666666666666,1,32.280578-110.867936
21805478,550000.0,85739,-110.862242,32.537726,0.23,4413,2003,3,3,3148.0,3.0,2,199.0,0,1,1,0,174.7141041931385,183333.3333333333,1.0,0,32.537726-110.862242
21911951,700000.0,85704,-110.971921,32.33321,1.06,5871,2002,4,3,2923.0,2.0,2,0.0,1,0,0,1,239.47998631542936,175000.0,0.75,1,32.33321-110.971921
21227809,808750.0,85755,-110.967221,32.459622,1.4,7649,1998,3,3,3426.0,3.0,3,98.0,1,0,0,1,236.0624635143024,269583.3333333333,1.0,1,32.459622-110.967221
21209308,1325000.0,85718,-110.930185,32.289338,1.62,14460,2009,4,6,4612.0,3.0,2,0.0,1,0,0,1,287.2940156114484,331250.0,1.5,1,32.289338-110.930185
21725239,799000.0,85750,-110.851545,32.318863,0.22,7164,1999,4,4,3099.0,2.0,1,107.0,0,1,0,1,257.82510487253955,199750.0,1.0,1,32.318863-110.851545
21910777,590000.0,85749,-110.731783,32.243574,0.59,5373,1972,4,4,4127.0,3.5,1,0.0,0,1,0,1,142.96098861158225,147500.0,1.0,0,32.243574-110.731783
21304974,697000.0,85715,-110.858185,32.257453,0.63,8037,1967,4,4,4041.0,3.0,3,65.0,1,0,0,1,172.4820588963128,174250.0,1.0,0,32.257453-110.858185
21412273,705000.0,85743,-111.126254,32.33812,3.42,5170,2007,3,4,4024.0,3.0,1,20.0,0,1,0,1,175.19880715705764,235000.0,1.3333333333333333,0,32.33812-111.126254
21618102,840000.0,85718,-110.930922,32.291728,2.5,10325,1978,4,4,5548.0,4.0,1,0.0,0,1,0,1,151.40591204037491,210000.0,1.0,0,32.291728-110.930922
21900726,1400000.0,85755,-110.966415,32.45966,1.18,14385,2000,4,5,5973.0,2.0,3,0.0,1,0,0,1,234.3880796919471,350000.0,1.25,1,32.45966-110.966415
21600845,572500.0,85749,-110.74583,32.258614,0.91,4522,2006,4,4,3277.0,3.0,0,73.0,0,1,0,1,174.7024717729631,143125.0,1.0,0,32.258614-110.74583
21520633,717000.0,85718,-110.886949,32.299076,2.12,5069,1969,4,3,4047.0,2.0,1,5.0,1,0,0,1,177.16827279466273,179250.0,0.75,0,32.299076-110.886949
21730830,985368.0,85719,-110.939446,32.243699,0.21,0,2018,3,3,3002.0,2.0,1,125.0,1,0,1,0,328.2371752165223,328456.0,1.0,1,32.243699-110.939446
21201948,564000.0,85718,-110.910594,32.319799,0.21,4091,2005,4,2,2012.0,2.0,1,145.0,0,1,0,1,280.3180914512922,141000.0,0.5,1,32.319799-110.910594
21729786,710000.0,85718,-110.954443,32.321424,0.73,6687,1992,5,3,3320.0,3.0,2,5.0,1,0,1,0,213.85542168674695,142000.0,0.6,1,32.321424-110.954443
21732599,719000.0,85718,-110.893561,32.329752,0.87,7250,2012,3,3,3176.0,2.0,1,0.0,1,0,1,0,226.3853904282116,239666.66666666663,1.0,1,32.329752-110.893561
21811358,750000.0,85750,-110.858393,32.282655,0.87,5423,1982,4,3,3167.0,3.0,1,0.0,1,0,0,1,236.8171771392485,187500.0,0.75,1,32.282655-110.858393
21514747,780000.0,85755,-110.990813,32.430552,0.83,7293,2003,4,5,3790.0,3.0,2,15.0,1,0,0,1,205.8047493403694,195000.0,1.25,0,32.430552-110.990813
21424722,575000.0,85737,-110.971373,32.417963,1.6,6689,2002,5,4,3425.0,3.0,2,23.0,0,1,0,1,167.8832116788321,115000.0,0.8,0,32.417963-110.971373
21513615,1260000.0,85749,-110.7544,32.240186,11.44,11458,2005,6,5,5718.0,4.0,5,0.0,1,0,0,1,220.3567681007345,210000.0,0.8333333333333334,1,32.240186-110.7544
21301504,935000.0,85718,-110.947576,32.327266,0.81,8258,2006,5,4,5407.0,4.0,2,5.0,0,1,0,1,172.92398742371,187000.0,0.8,0,32.327266-110.947576
21805838,570000.0,85750,-110.85431,32.301308,0.29,5392,1990,3,2,2864.0,2.0,1,154.0,0,1,0,1,199.0223463687151,190000.0,0.6666666666666666,0,32.301308-110.85431
21512245,869500.0,85755,-111.006539,32.468404,1.0,3408,2015,4,5,3425.0,3.0,1,167.0,1,0,0,1,253.86861313868613,217375.0,1.25,1,32.468404-111.006539
21525967,640000.0,85742,-111.019872,32.386437,4.38,7205,2001,4,3,4098.0,4.0,3,0.0,0,1,0,1,156.17374328940946,160000.0,0.75,0,32.386437-111.019872
21913568,963000.0,85750,-110.833364,32.31656,1.26,8967,2007,4,4,4586.0,4.0,2,16.0,0,1,1,0,209.9869167030092,240750.0,1.0,0,32.31656-110.833364
21827058,667000.0,85750,-110.862542,32.276958,0.64,7094,2006,4,3,3263.0,3.0,0,110.0,0,1,0,1,204.4131167637144,166750.0,0.75,0,32.276958-110.862542
21331948,659800.0,85718,-110.929556,32.34001,1.15,5606,1989,4,4,3245.0,3.0,3,110.0,0,1,0,1,203.3281972265023,164950.0,1.0,0,32.34001-110.929556
21509039,2272554.0,85658,-111.097984,32.472085,2.45,2593,2015,3,4,4724.0,2.0,1,550.0,1,0,0,1,481.0656223539373,757518.0,1.3333333333333333,1,32.472085-111.097984
21701610,1050000.0,85750,-110.83367,32.323228,0.41,9819,1993,4,4,3943.0,3.0,2,142.0,1,0,0,1,266.2946994674106,262500.0,1.0,1,32.323228-110.83367
21919321,4500000.0,85646,-111.035925,31.645878,636.67,8418,1930,7,5,9019.0,4.0,4,0.0,0,1,0,1,498.9466681450272,642857.1428571428,0.7142857142857143,1,31.645878-111.035925
21916838,562500.0,85658,-111.067318,32.429903,0.19,5390,2012,3,3,2729.0,2.0,1,40.0,0,1,0,1,206.1194576768047,187500.0,1.0,0,32.429903-111.067318
21127086,1150000.0,85718,-110.913485,32.289147,1.31,11809,1995,4,5,4952.0,3.0,3,193.0,0,1,0,1,232.22940226171244,287500.0,1.25,1,32.289147-110.913485
21528016,3250000.0,85718,-110.910593,32.33909,1.67,27802,1999,3,4,6842.0,3.0,5,422.0,1,0,0,1,475.0073078047354,1083333.3333333333,1.3333333333333333,1,32.33909-110.910593
21213261,950000.0,85750,-110.84858,32.29572,1.0,7983,2009,4,6,4026.0,3.0,2,0.0,0,1,0,1,235.9662195727769,237500.0,1.5,1,32.29572-110.84858
21801308,655000.0,85718,-110.951913,32.310889,0.63,6941,1986,4,3,3727.0,3.0,2,5.0,0,1,0,1,175.7445666756104,163750.0,0.75,0,32.310889-110.951913
21117604,925000.0,85750,-110.830479,32.283264,0.8,12094,2004,5,5,5435.0,3.0,2,160.0,1,0,0,1,170.19319227230912,185000.0,1.0,0,32.283264-110.830479
21715184,650000.0,85742,-111.039284,32.44086,4.26,6693,2005,3,3,3311.0,3.0,2,0.0,0,1,0,1,196.3153125943824,216666.66666666663,1.0,0,32.44086-111.039284
21131531,1400000.0,85718,-110.949772,32.346514,1.35,17691,2010,5,5,5578.0,3.0,2,195.0,1,0,0,1,250.9860164933668,280000.0,1.0,1,32.346514-110.949772
21801548,885000.0,85749,-110.769365,32.272779,1.63,5127,1997,4,4,3555.0,3.0,3,63.0,1,0,1,0,248.9451476793249,221250.0,1.0,1,32.272779-110.769365
21204526,605000.0,85755,-110.979234,32.433795,0.55,5425,2001,4,3,3223.0,3.0,1,5.0,1,0,0,1,187.7133105802048,151250.0,0.75,0,32.433795-110.979234
21512506,599900.0,85742,-111.076675,32.385289,3.31,5848,2003,3,4,3002.0,6.0,2,0.0,0,1,0,1,199.83344437041973,199966.66666666663,1.3333333333333333,0,32.385289-111.076675
21618125,680679.0,85737,-110.987694,32.403837,0.86,7905,2001,4,3,3350.0,3.0,1,51.0,0,1,0,1,203.18776119402983,170169.75,0.75,0,32.403837-110.987694
3054492,624900.0,85614,-110.943269,31.880472,0.25,302,2013,3,4,3514.0,3.0,1,158.0,0,1,0,1,177.83153101878202,208300.0,1.3333333333333333,0,31.880472-110.943269
21503243,625000.0,85718,-110.93831,32.310588,1.0,6607,1969,4,3,3754.0,2.0,2,4.0,0,1,0,1,166.48907831646244,156250.0,0.75,0,32.310588-110.93831
21507744,675000.0,85718,-110.909876,32.295565,1.41,6011,1990,4,3,3225.0,3.0,2,193.0,0,1,0,1,209.3023255813953,168750.0,0.75,0,32.295565-110.909876
21328048,785000.0,85718,-110.901395,32.317413,0.47,6182,2002,4,4,3541.0,3.0,2,80.0,0,1,0,1,221.6887884778311,196250.0,1.0,1,32.317413-110.901395
21707104,530000.0,85749,-110.790985,32.2868,0.66,758,2017,3,4,3043.0,3.0,0,65.0,0,1,0,1,174.17022674991784,176666.66666666666,1.3333333333333333,0,32.2868-110.790985
21824381,711254.0,85658,-111.106137,32.469842,0.3,1141,2018,3,3,2602.0,3.0,0,45.0,0,1,1,0,273.3489623366641,237084.66666666663,1.0,1,32.469842-111.106137
21910203,658000.0,85749,-110.738473,32.250254,0.83,6059,2007,4,4,3956.0,3.0,2,0.0,1,0,1,0,166.32962588473205,164500.0,1.0,0,32.250254-110.738473
21509628,550000.0,85716,-110.924653,32.225952,0.48,7885,1981,4,4,3842.0,2.0,4,0.0,0,1,0,1,143.15460697553357,137500.0,1.0,0,32.225952-110.924653
21729142,840000.0,85718,-110.939793,32.317543,0.97,6335,1976,4,4,3653.0,3.0,1,185.0,0,1,0,1,229.9479879551054,210000.0,1.0,1,32.317543-110.939793
21215948,615000.0,85718,-110.907872,32.318308,0.15,3463,1988,3,3,2403.0,2.0,0,295.0,1,0,0,1,255.93008739076157,205000.0,1.0,1,32.318308-110.907872
21432127,605000.0,85718,-110.93582,32.332468,1.0,4948,1980,5,5,3327.0,2.0,2,0.0,1,0,0,1,181.84550646227837,121000.0,1.0,0,32.332468-110.93582
21728991,550000.0,85737,-110.969236,32.409312,0.51,6193,2003,3,3,2507.0,3.0,2,50.0,0,1,1,0,219.38571998404467,183333.3333333333,1.0,1,32.409312-110.969236
21714993,550000.0,85641,-110.695234,31.980799,32.45,4866,1997,5,3,3104.0,7.0,1,0.0,0,1,0,1,177.19072164948454,110000.0,0.6,0,31.980799-110.695234
21706536,735000.0,85715,-110.865439,32.266042,0.94,7081,1963,4,5,3559.0,0.0,2,48.0,1,0,0,1,206.5186850238831,183750.0,1.25,0,32.266042-110.865439
21327229,598000.0,85739,-110.901633,32.515127,0.27,2974,2006,3,4,2468.0,3.0,1,140.0,0,1,0,1,242.3014586709887,199333.3333333333,1.3333333333333333,1,32.515127-110.901633
21900030,765350.0,85718,-110.958477,32.347893,5.85,7015,1960,4,4,3183.0,2.0,1,4.0,0,1,0,1,240.4492617027961,191337.5,1.0,1,32.347893-110.958477
21521933,660000.0,85755,-110.985034,32.457802,0.32,6051,2003,3,3,3497.0,3.0,1,90.0,0,1,0,1,188.73319988561624,220000.0,1.0,0,32.457802-110.985034
3051343,544000.0,85622,-111.00419,31.835595,1.0,3275,1985,3,3,3514.0,2.0,2,2.08,0,1,0,1,154.80933409220262,181333.3333333333,1.0,0,31.835595-111.00419
21202464,671000.0,85737,-110.982994,32.408054,1.1,5210,1990,5,4,4108.0,2.0,3,5.0,1,0,0,1,163.3398247322298,134200.0,0.8,0,32.408054-110.982994
21529953,585000.0,85743,-111.100622,32.325376,3.28,5663,1995,3,3,3223.0,3.0,3,0.0,1,0,0,1,181.5079118833385,195000.0,1.0,0,32.325376-111.100622
21420722,750000.0,85718,-110.883581,32.335504,4.96,4222,1978,3,3,2680.0,1.0,2,180.0,0,1,0,1,279.85074626865674,250000.0,1.0,1,32.335504-110.883581
21717157,605000.0,85749,-110.805238,32.264011,0.83,6221,2004,4,3,3457.0,3.0,2,105.0,1,0,0,1,175.00723170378942,151250.0,0.75,0,32.264011-110.805238
21906483,715000.0,85718,-110.900134,32.319152,0.46,6980,2002,3,3,3052.0,2.0,1,80.0,0,1,0,1,234.27260812581915,238333.3333333333,1.0,1,32.319152-110.900134
21904650,864500.0,85718,-110.912821,32.335651,1.03,6408,1980,3,3,3790.0,2.0,3,69.16,1,0,1,0,228.10026385224276,288166.6666666667,1.0,1,32.335651-110.912821
21907937,568000.0,85716,-110.93219,32.224218,0.24,3943,1949,3,3,2852.0,1.0,1,0.0,1,0,0,1,199.1584852734923,189333.3333333333,1.0,0,32.224218-110.93219
21431206,1350000.0,85705,-110.962835,32.231948,0.28,7655,1911,6,5,5427.0,2.0,4,0.0,0,1,0,1,248.75621890547265,225000.0,0.8333333333333334,1,32.231948-110.962835
21513759,1995000.0,85718,-110.912989,32.341088,1.88,27781,2004,4,6,6236.0,3.0,5,422.0,1,0,0,1,319.91661321359845,498750.0,1.5,1,32.341088-110.912989
21202055,650000.0,85614,-110.893099,31.756123,10.0,5064,2007,3,3,3106.0,2.0,2,0.0,0,1,0,1,209.27237604636187,216666.66666666663,1.0,0,31.756123-110.893099
21605118,610000.0,85718,-110.891704,32.324874,0.14,4162,2008,3,4,2700.0,2.0,2,328.0,1,0,0,1,225.92592592592592,203333.3333333333,1.3333333333333333,1,32.324874-110.891704
21328352,600000.0,85737,-110.978885,32.382631,0.89,4004,1985,3,3,2486.0,2.0,1,7.0,1,0,0,1,241.35156878519712,200000.0,1.0,1,32.382631-110.978885
21714557,1647313.0,85750,-110.848604,32.321979,0.5,17095,1998,6,8,8213.0,4.0,3,135.0,1,0,0,1,200.57384634116644,274552.1666666667,1.3333333333333333,0,32.321979-110.848604
21429542,825000.0,85749,-110.730242,32.274444,3.25,5852,2008,4,3,3788.0,7.0,2,0.0,1,0,0,1,217.7930306230201,206250.0,0.75,1,32.274444-110.730242
21724290,705000.0,85747,-110.745938,32.165273,3.57,6522,2007,4,3,3637.0,4.0,1,114.0,0,1,1,0,193.841077811383,176250.0,0.75,0,32.165273-110.745938
21907571,554000.0,85755,-110.983838,32.431258,0.53,4997,2002,4,3,2455.0,3.0,2,0.0,0,1,1,0,225.66191446028515,138500.0,0.75,1,32.431258-110.983838
21803199,540000.0,85745,-111.040534,32.213907,0.47,5774,2002,3,4,3091.0,2.0,1,24.0,1,0,1,0,174.70074409576188,180000.0,1.3333333333333333,0,32.213907-111.040534
21810735,690000.0,85718,-110.906489,32.322273,0.49,7363,1986,4,3,4518.0,3.0,3,135.0,0,1,1,0,152.72244355909694,172500.0,0.75,0,32.322273-110.906489
21913116,620750.0,85737,-111.006053,32.415917,0.51,5814,2001,4,4,3323.0,3.0,1,17.0,0,1,1,0,186.80409268733072,155187.5,1.0,0,32.415917-111.006053
21125922,571000.0,85749,-110.795772,32.255904,0.5,6645,1995,5,4,3672.0,3.0,1,142.0,0,1,0,1,155.50108932461873,114200.0,0.8,0,32.255904-110.795772
21614643,601500.0,85755,-110.987901,32.426951,0.49,5737,2000,4,3,2925.0,3.0,1,18.0,0,1,0,1,205.64102564102564,150375.0,0.75,0,32.426951-110.987901
21628783,550000.0,85718,-110.942084,32.310712,1.14,4215,1970,3,3,2536.0,2.0,2,50.0,0,1,0,1,216.8769716088328,183333.3333333333,1.0,1,32.310712-110.942084
21808237,675000.0,85737,-110.990607,32.400995,0.81,7488,2002,3,4,3017.0,3.0,1,65.0,0,1,1,0,223.73218428902885,225000.0,1.3333333333333333,1,32.400995-110.990607
21506414,937500.0,85718,-110.905152,32.319938,0.57,6702,1996,4,4,4448.0,4.0,4,95.0,1,0,0,1,210.76888489208636,234375.0,1.0,0,32.319938-110.905152
21917266,780000.0,85737,-110.952228,32.384399,1.31,10707,1998,4,4,4316.0,3.0,3,74.0,0,1,0,1,180.72289156626505,195000.0,1.0,0,32.384399-110.952228
21530280,1296500.0,85718,-110.926847,32.341534,0.73,11598,1991,5,6,5156.0,3.0,3,322.0,1,0,0,1,251.45461598138093,259300.0,1.2,1,32.341534-110.926847
21303660,610000.0,85718,-110.891336,32.331477,0.8,5651,1970,4,4,3204.0,2.0,2,149.0,0,1,0,1,190.38701622971288,152500.0,1.0,0,32.331477-110.891336
21906420,735000.0,85755,-110.989891,32.428583,0.83,6995,2001,4,3,3228.0,3.0,2,18.0,0,1,0,1,227.69516728624532,183750.0,0.75,1,32.428583-110.989891
21503731,575000.0,85742,-111.058589,32.396251,3.35,8112,2015,4,4,3340.0,3.0,1,21.0,0,1,0,1,172.1556886227545,143750.0,1.0,0,32.396251-111.058589
21629180,1100000.0,85742,-111.028005,32.369437,3.3,11116,2008,4,5,5102.0,4.0,3,150.0,1,0,0,1,215.6017248137985,275000.0,1.25,1,32.369437-111.028005
21704772,1920000.0,85718,-110.910653,32.338271,1.27,24316,1997,5,6,7132.0,3.0,2,422.0,1,0,0,1,269.20919798093104,384000.0,1.2,1,32.338271-110.910653
21208845,1050000.0,85755,-110.993794,32.457189,0.9,15729,2008,4,6,5056.0,3.0,2,153.0,1,0,0,1,207.6740506329114,262500.0,1.5,0,32.457189-110.993794
21700285,1300000.0,85750,-110.848041,32.319277,0.59,11667,1996,5,4,5186.0,3.0,3,135.0,1,0,0,1,250.6748939452372,260000.0,0.8,1,32.319277-110.848041
21630650,696000.0,85718,-110.900048,32.333103,1.53,8437,1979,5,5,4416.0,2.0,2,0.0,1,0,0,1,157.6086956521739,139200.0,1.0,0,32.333103-110.900048
21229415,770000.0,85749,-110.717951,32.246844,3.5,7156,2007,4,5,4244.0,3.0,2,25.0,1,0,0,1,181.4326107445806,192500.0,1.25,0,32.246844-110.717951
21221190,725000.0,85750,-110.861136,32.310113,0.95,6403,1987,4,5,4840.0,6.0,4,40.0,0,1,0,1,149.79338842975207,181250.0,1.25,0,32.310113-110.861136
21703171,605000.0,85718,-110.923303,32.330174,0.97,4517,1985,4,3,2792.0,2.0,1,11.0,0,1,0,1,216.69054441260744,151250.0,0.75,1,32.330174-110.923303
21214391,574900.0,85739,-110.901499,32.515987,0.21,2947,2004,3,3,2835.0,3.0,2,133.0,0,1,0,1,202.78659611992944,191633.3333333333,1.0,0,32.515987-110.901499
21332864,638500.0,85737,-110.970662,32.396093,0.64,5363,2002,4,3,3207.0,2.0,3,21.0,0,1,0,1,199.09572809479263,159625.0,0.75,0,32.396093-110.970662
21325527,535000.0,85718,-110.887348,32.276859,0.59,3462,1977,3,3,2498.0,2.0,2,3.0,1,0,0,1,214.1713370696557,178333.33333333334,1.0,1,32.276859-110.887348
21907958,722330.0,85658,-111.102568,32.462947,0.32,8314,2019,3,4,3300.0,4.0,0,0.0,0,1,1,0,218.8878787878788,240776.66666666663,1.3333333333333333,1,32.462947-111.102568
21910747,725000.0,85718,-110.93062,32.314358,1.3,5668,1965,6,5,3890.0,2.0,5,4.0,0,1,1,0,186.3753213367609,120833.33333333331,0.8333333333333334,0,32.314358-110.93062
21332176,700000.0,85749,-110.791463,32.307546,1.08,8339,2006,4,4,3482.0,3.0,1,25.0,1,0,0,1,201.03388856978748,175000.0,1.0,0,32.307546-110.791463
21626980,760000.0,85658,-111.077961,32.463904,0.24,9650,2002,3,3,2484.0,2.0,3,269.0,0,1,0,1,305.9581320450886,253333.3333333333,1.0,1,32.463904-111.077961
21126707,750000.0,85749,-110.776236,32.248662,2.59,7425,1983,5,4,4468.0,2.0,4,35.0,0,1,0,1,167.86034019695614,150000.0,0.8,0,32.248662-110.776236
21708928,549300.0,85745,-111.042669,32.217593,0.6,5371,1999,4,4,3224.0,2.0,1,43.0,1,0,0,1,170.37841191066997,137325.0,1.0,0,32.217593-111.042669
21322953,625000.0,85718,-110.889469,32.315438,0.73,4908,1968,4,4,4181.0,3.0,2,21.0,0,1,0,1,149.4857689547955,156250.0,1.0,0,32.315438-110.889469
21523970,625000.0,85755,-111.008689,32.432018,4.78,6140,1991,5,4,4034.0,3.0,1,0.0,0,1,0,1,154.93306891422904,125000.0,0.8,0,32.432018-111.008689
21325168,1100000.0,85718,-110.946836,32.340916,0.95,10529,2006,4,4,3972.0,4.0,2,153.0,1,0,0,1,276.93856998992953,275000.0,1.0,1,32.340916-110.946836
21706619,583000.0,85718,-110.910699,32.311892,0.18,5693,2007,3,3,2994.0,2.0,2,154.0,1,0,0,1,194.72277889111555,194333.3333333333,1.0,0,32.311892-110.910699
21725408,649900.0,85658,-111.047787,32.431993,0.85,7694,2011,4,4,3541.0,3.0,1,190.0,0,1,1,0,183.53572437164644,162475.0,1.0,0,32.431993-111.047787
21908754,574500.0,85718,-110.903872,32.305712,0.36,5590,1984,3,2,3042.0,2.0,1,100.0,0,1,1,0,188.8560157790927,191500.0,0.6666666666666666,0,32.305712-110.903872
21218811,762500.0,85718,-110.903013,32.302846,0.86,6651,2004,5,4,4371.0,3.0,4,18.0,1,0,0,1,174.44520704644245,152500.0,0.8,0,32.302846-110.903013
21226192,993000.0,85718,-110.918141,32.286954,0.89,10795,2005,3,5,4169.0,3.0,4,45.0,0,1,0,1,238.18661549532263,331000.0,1.6666666666666667,1,32.286954-110.918141
21614426,575000.0,85704,-110.984369,32.33017,0.84,5325,1999,4,4,2900.0,3.0,2,0.0,0,1,0,1,198.27586206896552,143750.0,1.0,0,32.33017-110.984369
21502731,1090000.0,85718,-110.935072,32.326881,1.2,7678,2005,5,4,4482.0,4.0,2,100.0,0,1,0,1,243.1950022311468,218000.0,0.8,1,32.326881-110.935072
21519326,552000.0,85750,-110.851864,32.292703,0.94,5514,1986,2,3,2811.0,2.0,0,125.0,0,1,0,1,196.37139807897543,276000.0,1.5,0,32.292703-110.851864
21707273,735000.0,85749,-110.76999,32.254212,3.33,4406,2002,4,3,3569.0,3.0,3,0.0,0,1,0,1,205.94003922667412,183750.0,0.75,0,32.254212-110.76999
21716185,639900.0,85749,-110.754808,32.245739,1.5,1822,2017,3,3,2932.0,3.0,1,0.0,0,1,1,0,218.24693042291952,213300.0,1.0,1,32.245739-110.754808
21721578,1250000.0,85718,-110.882798,32.294902,2.19,4681,1967,5,5,4001.0,4.0,2,0.0,0,1,0,1,312.4218945263684,250000.0,1.0,1,32.294902-110.882798
21511303,630000.0,85750,-110.867166,32.286603,0.99,6858,1994,5,5,5782.0,4.0,3,26.0,0,1,0,1,108.95883777239708,126000.0,1.0,0,32.286603-110.867166
21822004,650928.0,85718,-110.949838,32.310484,0.74,5055,1980,4,3,3013.0,2.0,3,5.0,0,1,0,1,216.039827414537,162732.0,0.75,1,32.310484-110.949838
21811728,965000.0,85718,-110.876298,32.325851,0.97,5547,1980,3,4,3000.0,2.0,2,258.0,0,1,0,1,321.6666666666667,321666.6666666667,1.3333333333333333,1,32.325851-110.876298
